Link,Headline,Date,Description
https://www.cnn.com/2023/12/26/politics/trump-christmas-rant/index.html,Trump augurs divisive year in angry Christmas rant,"Dec 26, 2023","Most global political, spiritual and national leaders mark Christmas with a plea for peace, or by stressing the virtues of family and unity."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-25-23/index.html,"December 25, 2023 Israel-Hamas war","Dec 25, 2023","Israel’s war in Gaza “will be a long fight” and is far from ending, the country’s Prime Minister Benjamin Netanyahu said Monday, after he returned from a trip to the enclave. Follow here for the latest live news updates."
https://www.cnn.com/2023/12/25/politics/colorado-supreme-court-threats-fbi-trump-ruling/index.html,FBI says it’s investigating after reports of violent threats to Colorado judges in Trump case,"Dec 25, 2023",The FBI is working with law enforcement officials in Colorado in the wake of threats made against state Supreme Court justices who ruled last week to remove Donald Trump from the state’s 2024 presidential ballot.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-24-23/index.html,"December 24, 2023 Israel-Hamas war","Dec 25, 2023","At least 70 people were killed in an Israeli attack at the Al-Maghazi refugee camp in central Gaza on Sunday, the strip’s Hamas-controlled health ministry said. Follow here for the latest live news updates."
https://www.cnn.com/2023/12/24/us/5-things-december-24-trnd/index.html,"Start your week smart: Christmas in Bethlehem, Trump criminal case, Wisconsin maps, Elijah McClain, Prague in mourning","Dec 24, 2023",CNN’s 5 Things brings you the news you need to start your week smart.
https://www.cnn.com/2023/12/23/politics/trump-election-subversion-criminal-case/index.html,Donald Trump urges federal appeals court to grant him immunity from criminal prosecution in election subversion case,"Dec 24, 2023","Donald Trump urged a federal appeals court to throw out the federal election subversion criminal case in Washington, DC, again arguing in a filing late Saturday that he is protected under presidential immunity."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-23-23/index.html,"December 23, 2023 Israel-Hamas war","Dec 23, 2023","Israel has issued calls to evacuate from new parts of Gaza as its military prepares for a widening ground offensive. At least 18 people were killed by strikes in central Gaza Saturday, hospital officials said."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-22-23/index.html,"December 22, 2023 Israel-Hamas war","Dec 22, 2023",The United Nations Security Council passed a resolution that calls for more aid to be allowed into Gaza.
https://www.cnn.com/2023/12/22/politics/supreme-court-trump-immunity-jack-smith/index.html,Supreme Court rejects Jack Smith’s request for justices to quickly hear Trump immunity dispute,"Dec 22, 2023",The Supreme Court on Friday rejected a request by special counsel Jack Smith to fast-track arguments on whether Donald Trump has any immunity from federal prosecution for alleged crimes he committed while in office.
https://www.cnn.com/2023/12/22/politics/john-fetterman-progressive-democrats/index.html,"Fetterman rejects progressive label, as left wing attacks him over his position on Israel and immigration","Dec 22, 2023","After calling himself a progressive Democrat for several years, Senator John Fetterman has renounced that label, and come under attack from the left wing of his party in recent months."
https://www.cnn.com/2023/12/22/politics/trump-supreme-court-analysis/index.html,"The Supreme Court must take charge of the US political and legal mess, but it isn’t in a hurry","Dec 22, 2023",The new Donald Trump election controversies give the Supreme Court a chance to seize the moment as the justices’ stature continues to shrink.
https://www.cnn.com/2023/12/22/economy/lael-brainard-inflation-pce/index.html,Chief White House economic adviser says pace of US inflation is on target — for now,"Dec 22, 2023","The United States has just hit a “significant milestone” in the battle to bring down inflation, President Biden’s chief economic advisor said Friday."
https://www.cnn.com/2023/12/22/politics/trump-recorded-pressuring-michigan-canvassers/index.html,Detroit News: Trump recorded pressuring Michigan canvassers not to certify 2020 vote,"Dec 22, 2023","The Detroit News obtained a recording of a call Trump made to two Michigan county officials in 2020, urging them not to certify the election results from Detroit."
https://www.cnn.com/2023/12/22/politics/cnn-gop-presidential-town-halls-iowa-desantis-haley/index.html,CNN to host back-to-back GOP presidential town halls with DeSantis and Haley in Iowa,"Dec 22, 2023","Republican presidential candidates Ron DeSantis and Nikki Haley will participate in back-to-back, live CNN presidential town halls next month in Iowa, the network announced Friday."
https://www.cnn.com/2023/12/22/politics/analysis-trump-biden-immigrants/index.html,Trump and Biden are tied among immigrant voters,"Dec 22, 2023","Donald Trump’s harsh talk about immigrants entering the country illegally has drawn backlash from Democrats, with Joe Biden’s campaign accusing the former president of parroting Adolf Hitler."
https://www.cnn.com/2023/12/22/politics/matt-rosendale-montana-senate/index.html,Trump looms over key Montana Senate race as hard-right Rosendale may upend GOP plans,"Dec 22, 2023",Rep. Matt Rosendale was fundraising at Mar-a-Lago earlier this month when he ran into former President Donald Trump on his way back from the golf course.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-b-12-21-23/index.html,"December 21, 2023 Israel-Hamas war","Dec 21, 2023",President Joe Biden said the US is still working through whether to support a UN Security Council resolution that calls for a halt in Gaza hostilities after a vote on the matter was pushed to Thursday. Follow for live updates.
https://www.cnn.com/2023/12/21/politics/trump-delay-e-jean-carroll-civil-trial/index.html,"Trump seeks to delay E. Jean Carroll civil trial to consider options, including potential Supreme Court review","Dec 21, 2023","Former President Donald Trump is asking a federal appeals court to delay his defamation trial set for next month in a lawsuit brought by E. Jean Carroll so he can consider other legal moves, including potentially taking the case to the US Supreme ..."
https://www.cnn.com/2023/12/21/opinions/opinion-democrats-reality-check-election-zelizer/index.html,Opinion: The 2024 reality check that Democrats desperately need,"Dec 21, 2023","Democrats have been complaining about media coverage of President Biden, polls that show he’s lagging and also simply the fact that he is the presumed Democratic nominee. But Julian Zelizer says the party needs to accept reality, rather than wish ..."
https://www.cnn.com/2023/12/21/politics/biden-campaign-strategy/index.html,Biden campaign heads into 2024 ready to make the case that Trump is a threat to democracy,"Dec 21, 2023","President Joe Biden’s campaign is building up its operations heading into the 2024 election year, laying the groundwork in key battleground states and sharpening its argument against former President Donald Trump."
https://www.cnn.com/2023/12/21/politics/desantis-trump-indictments-primary-race/index.html,DeSantis says Trump indictments ‘sucked out a lot of oxygen’ from primary race,"Dec 21, 2023","Florida Governor Ron DeSantis said the one thing he would change about the dynamics of the 2024 Republican presidential primary would be the indictments issued against former President Donald Trump, which he says “distorted”the race."
https://www.cnn.com/2023/12/21/politics/trump-legal-chaos-2024/index.html,Trump’s creating just the kind of legal chaos he wants for 2024,"Dec 21, 2023",Donald Trump’s request to the Supreme Court on Wednesday was perhaps his most brazen delay tactic yet.
https://www.cnn.com/2023/12/21/opinions/trump-biden-impeachment-nixon-watergate-gerhardt/index.html,Opinion: It’s been 50 years since Nixon resigned. Impeachment hasn’t held up well,"Dec 21, 2023","There is no evidence, much less any established public consensus, that impeachment of President Joe Biden is warranted or desirable, writes constitutional scholar Michael Gerhardt."
https://www.cnn.com/2023/12/21/opinions/colorado-removes-trump-from-ballot-linker/index.html,Opinion: The 14th Amendment gambit is breathtakingly foolish,"Dec 21, 2023",Damon Linker argues that the Colorado ruling is a big mistake; it will only add fuel to the fire of populist Trump voters who feel that their candidate’s 2024 campaign is being thwarted by the establishment.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-20-23/index.html,"December 20, 2023 Israel-Hamas war","Dec 20, 2023","The UN Security Council has again delayed a vote on a Gaza resolution. Meanwhile, Israel has proposed a weeklong pause in fighting to Hamas in exchange for the release of about 40 hostages, according to a CNN analyst. Follow live updates."
https://www.cnn.com/2023/12/20/politics/haley-trump-desantis-colorado-ruling/index.html,What Trump’s 2024 Republican rivals are saying about the Colorado ruling,"Dec 20, 2023","Donald Trump’s rivals for the 2024 Republican nomination largely closed ranks around the former president, adding to the broad GOP criticism of the Colorado Supreme Court ruling that he cannot appear on the state’s primary ballot next year."
https://www.cnn.com/2023/12/20/politics/trump-abbott-immigration-border-republicans/index.html,Trump and Abbott revive GOP focus on border security in 2024 election,"Dec 20, 2023",Former President Donald Trump’s harsh rhetoric and Texas Gov. Greg Abbott’s contentious new deportation law have reignited Republican efforts to make border security the focus of the 2024 election — elevating the fight over immigration policy ...
https://www.cnn.com/2023/12/20/politics/trump-asks-supreme-court-to-reject-special-counsel-and-stay-out-of-immunity-dispute-for-now/index.html,Trump asks Supreme Court to reject special counsel and stay out of immunity dispute for now,"Dec 20, 2023","Donald Trump opposes the special counsel’s request for the Supreme Court to decide right now whether he has any immunity from federal prosecution for alleged crimes he committed while in office, lawyers for the former president told the justices in ..."
https://www.cnn.com/2023/12/20/opinions/colorado-removes-trump-ballot-14th-amendment-avlon/index.html,Opinion: Why the Colorado decision disqualifying Trump was absolutely right,"Dec 20, 2023","In ruling to remove Donald Trump from the 2024 ballot, the Colorado Supreme Court just decided that the US Constitution still matters, writes John Avlon."
https://www.cnn.com/2023/12/20/politics/biden-says-trump-supported-an-insurrection-but-courts-should-decide-if-that-disqualifies-him-from-presidency/index.html,Biden says Trump supported an insurrection but courts should decide if that disqualifies him from presidency,"Dec 20, 2023",President Joe Biden said Wednesday his predecessor Donald Trump “certainly supported an insurrection” but that it was up to the courts whether that disqualifies him from running for president.
https://www.cnn.com/2023/12/19/politics/takeaways-trump-colorado-supreme-court-14th-amendment-insurrection/index.html,Takeaways from Colorado’s historic ruling that Trump is ineligible for office based on 14th Amendment’s ‘insurrectionist ban’,"Dec 20, 2023","The Colorado Supreme Court made history Tuesday with an unprecedented, freeze-in-your-tracks ruling that former President Donald Trump is constitutionally ineligible to run in 2024 because the 14th Amendment’s ban on insurrectionists holding public ..."
https://www.cnn.com/2023/12/20/politics/trump-scott-perry-cell-phone-records/index.html,Judge orders Rep. Scott Perry to turn over cell phone records to federal prosecutors in election subversion case,"Dec 20, 2023","The special counsel’s office can access more than 1,600 communications found on Rep. Scott Perry’s cell phone, including some about his interest in assisting former President Donald Trump’s efforts to overturn the 2020 election, according to a new ..."
https://www.cnn.com/2023/12/20/us/5-things-to-know-for-dec-20-trump-israel-border-lawsuit-covid-19-artificial-intelligence/index.html,"5 things to know for Dec. 20: Trump, Israel, Border lawsuit, Covid-19, Artificial intelligence","Dec 20, 2023",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-19-23/index.html,"December 19, 2023 Israel-Hamas war","Dec 19, 2023","The UN Security Council will now vote Wednesday on a Gaza resolution, according to two sources. The vote has been delayed for a second day as diplomats work on language that would gain a “yes” vote, or at least an abstention by the US, which ..."
https://www.cnn.com/2023/12/20/politics/colorado-trump-ruling-analysis/index.html,Unprecedented Colorado ruling puts courts at the center of Trump’s fate next year,"Dec 19, 2023",The Colorado Supreme Court’s decision that Donald Trump is constitutionally ineligible from appearing on the ballot in next year’s state primary represents a stunning rebuke of the former president and a new level of accountability for his ...
https://www.cnn.com/politics/live-news/colorado-trump-14th-amendment-12-19-23/index.html,Colorado Supreme Court removes Trump from 2024 ballot,"Dec 19, 2023","The Colorado Supreme Court removed former President Donald Trump from the state’s 2024 ballot, ruling that he isn’t an eligible presidential candidate because of the 14th Amendment’s “insurrectionist ban.”"
https://www.cnn.com/2023/12/19/politics/bernie-moreno-trump-ohio-senate-primary/index.html,Trump endorses Bernie Moreno in Ohio Senate GOP primary,"Dec 19, 2023","Former President Donald Trump endorsed Ohio Senate candidate Bernie Moreno on Tuesday, arguing the wealthy businessman is a “successful political outsider” and “exactly the type of MAGA fighter” needed in the Senate."
https://www.cnn.com/2023/12/19/politics/trump-immigrants-mein-kampf/index.html,Trump says he’s never read ‘Mein Kampf’ as he doubles down on anti-immigrant rhetoric,"Dec 19, 2023","Donald Trump said Tuesday at a rally in Waterloo, Iowa, that undocumented migrants are “destroying the blood of our country” — the latest anti-immigrant comments from the former president in the sprint to the Iowa caucuses — and pushed back on ..."
https://www.cnn.com/2023/12/19/politics/kamala-harris-reproductive-rights-trump-2024/index.html,Harris previews 2024 messaging with attacks on Donald Trump and support for reproductive rights,"Dec 19, 2023","Vice President Kamala Harris on Tuesday previewed one of the first big Biden-Harris campaign pushes of 2024, speaking strongly in support of reproductive rights and offering harsh words for former President Donald Trump."
https://www.cnn.com/2023/12/19/politics/trump-colorado-supreme-court-14th-amendment/index.html,"Trump is ineligible for office under 14th Amendment’s ‘insurrectionist ban,’ Colorado Supreme Court rules","Dec 19, 2023","In a stunning and unprecedented decision, the Colorado Supreme Court on Tuesday removed former President Donald Trump from the state’s 2024 ballot, ruling that he isn’t an eligible presidential candidate because of the 14th Amendment’s ..."
https://www.cnn.com/europe/live-news/iceland-volcano-eruption-12-19-23/index.html,"December 19, 2023 - Iceland volcano erupts","Dec 19, 2023","A volcano erupted Monday on Iceland’s Reykjanes peninsula, the Icelandic Meteorological Office said."
https://www.cnn.com/2023/12/19/politics/read-colorado-supreme-court-ruling-trump-2024-ballot-14th-amendment/index.html,READ: Colorado Supreme Court ruling removing Trump from 2024 ballot,"Dec 19, 2023","The Colorado Supreme Court ruled that former President Donald Trump isn’t an eligible presidential candidate because of the 14th Amendment’s “insurrectionist ban,” removing him from the state’s 2024 ballot."
https://www.cnn.com/2023/12/19/politics/tommy-tuberville-immigrant-remarks/index.html,Tuberville says he wishes Trump had been ‘tougher’ after comment about immigrants,"Dec 19, 2023","Republican Senator Tommy Tuberville, who has endorsed former President Donald Trump, told reporters on Tuesday that he wanted the former president to be even “tougher” in his rhetoric on immigrants, when asked about Trump saying that they ..."
https://www.cnn.com/2023/12/19/politics/trump-iowa-caucuses-campaign-strategy/index.html,Trump tests new ground game strategy in Iowa,"Dec 19, 2023","As Donald Trump returns to Iowa on Tuesday for the fourth time in less than a month, his campaign is intently focused on turning out supporters who have never attended the state’s caucuses in hopes of building a decisive victory to match his robust lead ..."
https://www.cnn.com/politics/live-news/sandra-day-oconnor-funeral-12-19-23/index.html,Funeral for former Supreme Court Justice Sandra Day O’Connor,"Dec 19, 2023","The funeral of former Supreme Court Justice Sandra Day O’Connor is at the Washington National Cathedral in Washington, DC. Follow here for live updates."
https://www.cnn.com/2023/12/19/entertainment/ryan-reynolds-rob-mcelhenney-wham/index.html,Ryan Reynolds and Rob McElhenney recreate famous Wham! cover and it’s hilarious,"Dec 19, 2023","This Christmas,"
https://www.cnn.com/2023/12/19/politics/special-counsel-trump-workflow-appeal/index.html,Trump and special counsel spar over workflow during appeal,"Dec 19, 2023",The legal team representing former President Donald Trump is taking issue with special counsel Jack Smith’s office providing him evidence for his federal criminal trial for election interference in the latest spat over a potential delay of the March 4 trial ...
https://www.cnn.com/2023/12/19/politics/republican-primary-trump-desantis-haley-christie/index.html,Trump returns to Iowa as GOP rivals barnstorm state,"Dec 19, 2023","Former President Donald Trump is returning to Iowa on Tuesday, jumping back into a state where the other leading Republican presidential contenders are already barnstorming less than four weeks from the January 15 caucuses."
https://www.cnn.com/2023/12/19/politics/biden-immigration-policy-border-trump/index.html,Biden is willing to make a deal on immigration. But he’s in for a painful wait,"Dec 19, 2023","President Joe Biden is making a cold calculation about his priorities, trading a pivot to the right on immigration in exchange for more money to help Ukraine repel Russia."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-18-23/index.html,"December 18, 2023 Israel-Hamas war","Dec 18, 2023","Amid a growing rift between the US and Israel over civilian casualties, US Defense Secretary Lloyd Austin discussed pathways “toward a future for Gaza after Hamas” and the protection of civilians in the enclave with officials in Israel on Monday."
https://www.cnn.com/2023/12/19/politics/donald-trump-extreme-rhetoric-2024-election/index.html,"Trump is putting every racial, ethnic and religious minority at risk at a time of angry political polarization","Dec 19, 2023","Donald Trump’s extreme rhetoric reminiscent of Nazi propaganda and his penchant for siding with America’s adversaries and autocrats pose a unique challenge to his Republican opponents and, ultimately, US voters."
https://www.cnn.com/2023/12/18/politics/engoron-trump-denial/index.html,Judge rejects key points of Trump’s defense in NY civil fraud case in bad sign for former president,"Dec 18, 2023",The New York trial judge overseeing Donald Trump’s civil fraud trial wrote a scathing denial of the former president’s latest attempt to toss the state attorney general’s case against him — potentially a preview of a tough outcome for Trump as the trial ...
https://www.cnn.com/cnn-underscored/home/michael-buble-dinner-party-hosting-essentials,The essentials list: Singer Michael Bublé shares his 7 holiday hosting must-haves,"Dec 18, 2023",Grammy-winning singer Michael Bublé shares his seven holiday hosting essentials with CNN Underscored.
https://www.cnn.com/2023/12/18/politics/trump-appeals-court-en-banc-gag-order/index.html,Trump asks federal appeals court to reconsider its decision largely upholding gag order,"Dec 18, 2023",Former President Donald Trump is asking a federal appeals court to reconsider its decision earlier this month largely upholding the gag order issued against him in his federal election subversion case.
https://www.cnn.com/2023/12/18/politics/kfile-donald-trump-defends-former-influencer-racist-antisemitic-past/index.html,"Trump defends former influencer convicted of election interference who has racist, antisemitic past","Dec 18, 2023","Donald Trump and Donald Trump Jr. have come to the defense of a one-time social media influencer who has been convicted of election interference and has a well-known history of pushing deeply racist, antisemitic, anti-Muslim and homophobic ..."
https://www.cnn.com/2023/12/18/opinions/donald-trump-melania-naturalization-immigration-obeidallah/index.html,Opinion: The Trump family’s hypocrisy on immigration,"Dec 18, 2023","At a naturalization ceremony last week, former First Lady Melania Trump offered words of encouragement to some of America’s newest citizens. A day later, Donald Trump was accusing immigrants of “poisoning the blood of our country,” writes ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-17-23/index.html,"December 17, 2023 Israel-Hamas war","Dec 17, 2023","Pope Francis spoke out after church officials said an Israeli military sniper killed two women at a Gaza parish Saturday, saying there are no terrorists at the church complex. Follow for live updates."
https://www.cnn.com/2023/12/18/politics/trump-campaign-rhetoric-new-extremes/index.html,Trump’s rhetoric in final campaign sprint goes to new dark extremes,"Dec 17, 2023",Donald Trump’s rhetoric dropped to a spine-tingling new low this weekend with less than a month before the Iowa caucuses.
https://www.cnn.com/2023/12/17/politics/trump-nevada-republican-primary/index.html,Trump targets undocumented immigrants in Nevada speech as he leans into anti-immigrant rhetoric in early voting states,"Dec 17, 2023",Former President Donald Trump denigrated undocumented immigrants during a Sunday campaign stop in Nevada that marked the latest example of him ratcheting up anti-immigrant rhetoric ahead of the GOP nominating contest kicking off next month.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-16-23/index.html,"December 16, 2023 Israel-Hamas war","Dec 16, 2023","The three Israeli hostages who were mistakenly killed Friday by the Israel Defense Forces in Gaza were waving a white flag when they were shot, an IDF official said."
https://www.cnn.com/2023/12/16/politics/kevin-mccarthy-trump-administration/index.html,McCarthy says he’s open to serving in potential new Trump administration after House retirement,"Dec 16, 2023",Former House Speaker Kevin McCarthy said he believes former President Donald Trump will receive the 2024 Republican presidential nomination and he’ll support the former president in seeking a second term – including as a potential member of the ...
https://www.cnn.com/2023/12/16/politics/new-hampshire-republican-primary-trump-immigration/index.html,"Trump quotes Putin to call Biden ‘threat to democracy,’ reiterates anti-immigrant rhetoric at New Hampshire rally","Dec 16, 2023","Former President Donald Trump on Saturday quoted Russian President Vladimir Putin to attack President Joe Biden as a “threat to democracy” and doubled down on language condemned for its ties to White supremacist rhetoric, saying at a ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-15-23/index.html,"December 15, 2023 Israel-Hamas war","Dec 16, 2023",The Israel Defense Forces says it mistakenly shot and killed three Israeli hostages in Gaza after misidentifying them as a threat. Prime Minister Benjamin Netanyahu called it an “unbearable tragedy” but vowed to continue the effort to return all hostages.
https://www.cnn.com/2023/12/16/politics/donald-trump-republican-establishment/index.html,Donald Trump is now the GOP establishment,"Dec 16, 2023","When you think of Donald Trump’s relationship with the Republican Party, some of the first words that may come to mind are “insurgent” and “anti-establishment.” After all, the businessman and former reality television star was able to win the 2016 ..."
https://www.cnn.com/politics/live-news/rudy-giuliani-defamation-trial-verdict/index.html,Rudy Giuliani ordered to pay nearly $150 million in damages,"Dec 15, 2023",A jury has ordered Rudy Giuliani to pay nearly $150 million to two Georgia election workers for the harm caused by defamatory statements he made about them following the 2020 election. Follow here for the latest.
https://www.cnn.com/2023/12/15/politics/cnn-iowa-debate-haley-desantis-trump/index.html,Haley and DeSantis pressure Trump to join them on the CNN debate stage in Iowa,"Dec 15, 2023","Ron DeSantis and Nikki Haley are pressuring former President Donald Trump, the front-runner for the 2024 GOP nomination, to join them on the debate stage in Iowa next month."
https://www.cnn.com/2023/12/15/politics/melania-trump-national-archives-speech/index.html,Melania Trump recalls her personal citizenship journey in rare speech at National Archives,"Dec 15, 2023",Former first lady Melania Trump spoke in uncharacteristically personal terms Friday about her experience becoming a US citizen and the challenges she faced traversing a complicated legal system as she made a rare public appearance during a ...
https://www.cnn.com/2023/12/14/opinions/haley-trump-desantis-donors-2024-al-gharbi/index.html,Opinion: Trump has a very potent argument to make against Nikki Haley,"Dec 15, 2023","In the contemporary Republican Party, candidates who seem beholden to multinational corporations, foreign powers and bureaucrats are often suspect, writes Musa al-Gharbi."
https://www.cnn.com/2023/12/15/politics/biden-obama-affordable-care-act/index.html,Biden and Obama team up for Obamacare enrollment push following Trump’s latest repeal threat,"Dec 15, 2023",President Joe Biden and former President Barack Obama teamed up on a new video vowing to protect and expand Obamacare at a time when former President Donald Trump has threatened to renew his efforts to repeal the health care law if he wins a ...
https://www.cnn.com/2023/12/15/media/fox-news-republicans-biden-impeachment/index.html,Republicans’ Biden impeachment hearings are a Fox News fever dream come true,"Dec 15, 2023",Fox News viewers have received an early Christmas gift — an impeachment inquiry into President Joe Biden.
https://www.cnn.com/2023/12/15/politics/iowa-new-hampshire-republican-primary-election/index.html,Urgency mounts for Trump’s GOP rivals in pre-holiday blitz through Iowa and New Hampshire,"Dec 15, 2023","With the holidays approaching and the first Republican nominating contest a month away, the GOP presidential contenders will urgently spread across the early voting states in the coming days for what is likely the last full weekend of heavy ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-14-23/index.html,"December 14, 2023 Israel-Hamas war","Dec 14, 2023","Amid a growing international outcry over the death toll in Gaza, US President Joe Biden said Thursday he wants Israel to focus on saving civilian lives when asked if he wants Israel to scale back its assault."
https://www.cnn.com/2023/12/15/politics/2024-election-what-matters/index.html,2024: An election about everything,"Dec 14, 2023","Elections are never about any one thing, although in hindsight they may seem that way. Any issue percolating this week could have a serious effect, in ways big or small, on the outcome of an election that will in turn affect the direction of the country for ..."
https://www.cnn.com/2023/12/14/politics/iowa-republican-women-nikki-haley/index.html,"Trump is leading big in Iowa, but these GOP women are looking at someone else","Dec 14, 2023","Shanen Ebersole calls the rolling hills of southwest Iowa her happy place, where time with the grazing cows is her way to relax and reset."
https://www.cnn.com/2023/12/14/politics/nikki-haley-glass-ceiling/index.html,Nikki Haley is trying to shatter the presidential glass ceiling. She rarely mentions it,"Dec 14, 2023","Nikki Haley is trying to break the highest glass ceiling in politics, but you won’t hear her say so – at least not directly."
https://www.cnn.com/2023/12/14/politics/cnn-town-halls-republicans-takeaways/index.html,Takeaways from the CNN town halls with 2024 Republican candidates,"Dec 14, 2023",A series of CNN town halls with Republican presidential contenders — though months apart — offered windows into some of the themes that have dominated the party’s 2024 primary from its outset and that continue to play central roles just weeks ...
https://www.cnn.com/2023/12/14/opinions/vivek-ramaswamy-town-hall-trump-carter/index.html,Opinion: The Ramaswamy town hall showed why he will never be as popular as Trump,"Dec 14, 2023","Vivek Ramaswamy cannot match Donald Trump’s native skill at theater and spectacle, Bill Carter writes."
https://www.cnn.com/2023/12/14/opinions/trump-supreme-court-january-6-fischer-aftergut/index.html,Opinion: Trump shouldn’t look for help from the Jan. 6 case the Supreme Court accepted,"Dec 14, 2023","Trump’s case is different from the Supreme Court review granted to Joseph Fischer, the man appealing multiple federal crimes for his role in the January 6 breach of the US Capitol, writes Dennis Aftergut."
https://www.cnn.com/2023/12/14/politics/new-york-trump-appeals-gag-order/index.html,NY appeals court hands Trump another defeat over gag order,"Dec 14, 2023",A New York appellate court rejected Donald Trump’s challenge of the gag order in his civil fraud trial Thursday. Trump’s attorneys petitioned the court over the gag order that bars him and the attorneys from speaking publicly about Judge Arthur ...
https://www.cnn.com/2023/12/14/opinions/donald-trump-black-voters-2024-polls-cane/index.html,Opinion: What Black voters will never forget about Donald Trump,"Dec 17, 2023","Donald Trump’s outreach to the Black community over the years has been little more than political theater, writes Clay Cane, but with his recent overtures to African Americans, “the performance-artist-in-chief might just have outdone himself.”"
https://www.cnn.com/2023/12/14/politics/takeaways-trump-civil-fraud-trial/index.html,Takeaways from the 11-week Trump civil fraud trial,"Dec 14, 2023","Testimony in Donald Trump’s civil fraud trial concluded on Wednesday in New York, capping an 11-week saga that could decide the fate of the former president’s business empire."
https://www.cnn.com/2023/12/13/politics/iowa-caucuses-trump-campaign/index.html,Trump returns to Iowa as he ramps up campaigning in early nominating states,"Dec 13, 2023",Former President Donald Trump’s closing argument to Republican voters began to take shape in an Iowa speech on Wednesday ahead of next month’s Iowa caucuses.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-13-23/index.html,"December 13, 2023 Israel-Hamas war","Dec 13, 2023",The White House on Wednesday struggled to square President Joe Biden’s comments about Israel’s “indiscriminate bombing” in Gaza with the administration’s insistence that Israel’s “intent” is to limit civilian casualties. Follow for live updates.
https://www.cnn.com/politics/live-news/ramaswamy-cnn-town-hall-12-13-23/index.html,CNN town hall with Vivek Ramaswamy in Iowa,"Dec 13, 2023","GOP presidential candidate Vivek Ramaswamy is participating in a CNN town hall tonight from Grand View University in Des Moines, Iowa. Follow here for the latest live news updates."
https://www.cnn.com/economy/live-news/federal-reserve-meeting-121323/index.html,Dow surges to new record as Fed signals three rate cuts in 2024,"Dec 13, 2023","The Federal Reserve said Wednesday it would pause its aggressive rate hike campaign one more time, and signaled rate cuts are ahead in 2024. Markets celebrated, with the Dow closing at a new record high."
https://www.cnn.com/2023/12/13/politics/trump-chutkan-trial-deadline/index.html,Judge pauses Trump election interference case in order that could delay March trial,"Dec 13, 2023",The federal judge overseeing Donald Trump’s 2020 election interference case has temporarily paused all procedural deadlines while appeals over a major issue play out – which could lead to his March 2024 trial date being pushed back.
https://www.cnn.com/cnn-underscored/gifts/best-gifts-for-boyfriends,The 51 best gifts for boyfriends,"Dec 13, 2023","Whether he’s interested in the latest tech, takes pride in his personal style or loves hitting the gym, these meaningful gifts for boyfriends will win his heart all over again."
https://www.cnn.com/2023/12/13/opinions/trump-civil-trial-court-fraud-assets-talel/index.html,Opinion: The case against Trump’s company is bogus,"Dec 13, 2023","Trump’s case illustrates why none of us should want the government to have the power that it does under the Executive Law, writes Alexander Talel."
https://www.cnn.com/politics/live-news/zelensky-biden-visit-12-12-23/index.html,"December 12, 2023 - Zelensky meets with Biden and lawmakers in push for more Ukraine aid","Dec 13, 2023",President Joe Biden reiterated US support for Ukraine in a news conference with President Volodymyr Zelensky at the White House on Tuesday as he called on the US Congress to pass a new aid package for Kyiv.
https://www.cnn.com/2023/12/13/politics/the-grinch-trump-jack-smith/index.html,Trump lawyers say special counsel is a Grinch who would ruin holidays for attorneys,"Dec 13, 2023","Former President Donald Trump’s lawyers compared special counsel Jack Smith to the Grinch in a court filing Wednesday for trying to expedite the appeals process in one of his criminal cases, saying that prosecutors are trying to disrupt their holiday ..."
https://www.cnn.com/2023/12/13/politics/testimony-is-completed-in-donald-trumps-civil-fraud-trial/index.html,Testimony is completed in Donald Trump’s civil fraud trial,"Dec 13, 2023","After 11 weeks, testimony in the lengthy civil fraud trial of Donald Trump, his eldest sons and their business has ended - but there won’t be a final verdict for at least another month."
https://www.cnn.com/2023/12/13/politics/trump-2020-oval-office-fake-electors-recordings/index.html,Exclusive: Recordings describe 2020 Oval Office photo-op where Trump was briefed on fake electors and January 6,"Dec 13, 2023","Before a group of supportive lawyers entered the Oval Office for a photo-op with then-President Donald Trump in December 2020, they were given a clear instruction, according to one attendee: Don’t get Trump’s hopes up about overturning the ..."
https://www.cnn.com/2023/12/13/opinions/desantis-trump-cnn-town-hall-brown/index.html,Opinion: DeSantis finally gets the message,"Dec 13, 2023","Patrick Brown writes that in Tuesday night’s town hall with Ron DeSantis, the 2024 contender showed signs that he knows the hour is getting late… if he is to have any chance at avoiding an early exit from the 2024 race, his criticisms of Trump have ..."
